key,input,activity10
RGKLWAHLGYLIKT-UHFFFAOYSA-N,Sc1ncnc2nn[nH]c12,0.1415841584158416
KQEVEDHJIGSXDK-UHFFFAOYSA-N,[O-]c1c[n+](-c2ccccc2)no1,0.2739273927392739
KIUHZRUPPGAVPY-UHFFFAOYSA-N,O=NN1CC=CCC1,0.09405940594059406
ZLEFGZRMMRINET-UHFFFAOYSA-N,Cc1cc(=N)sn1C,0.1812824139556813
PWPOIJNVVZDGIH-VITGYUQNSA-N,CCOC1OC(=O)[C@H]2[C@@H]1[C@@H]1CC[C@H]2O1,0.28094059405940597
DCSDZQBAHAJINH-UHFFFAOYSA-N,NC(=S)NN=C1C=CCCC1,0.1188118811881188
KBXXIYHLBDJZSW-VIFPVBQESA-N,CCCNCC(=O)N1CCC[C@H]1C#N,0.18003300330033004
GSFUNLAUWYNNCT-UHFFFAOYSA-N,Cc1nc2cnccn2c1O,0.1471947194719472
NKSXTZQHEAIDSX-UHFFFAOYSA-N,Nc1n[nH]c(Cc2ccccn2)n1,0.1099009900990099
PRQUBDQDCAULSW-UHFFFAOYSA-N,c1ccc(-c2c[nH]nn2)nc1,0.17326732673267325
QACYJJJFKRYOJD-UHFFFAOYSA-N,CC(O)CC#CCCO,0.13382838283828383
BGLCATULDGAIDO-UHFFFAOYSA-N,Nc1nnc2cncc(Cl)n12,0.07673267326732673
PIDRHKDECUFWTG-UHFFFAOYSA-N,C[n+]1ccsc1,0.12574257425742574
XTWQGFNPJUNTFD-UHFFFAOYSA-N,NC1CCc2n[nH]cc2C1,0.2435643564356436
STZIVELXXMZOFY-UHFFFAOYSA-N,O=c1nc2c3c(ccc2n[nH]1)=CCCC=3,0.16831683168316833
QNLBKZNRCKYYRB-UHFFFAOYSA-N,CNc1nccnc1C,0.2099009900990099
YCQNUDLIFJZIKT-UHFFFAOYSA-N,Cc1cc(=O)n2c(n1)SCOC2,0.19306930693069307
LBVZINOLAFTARU-UHFFFAOYSA-N,CNC(=O)CBr,0.07632013201320133
HZVJFZZXNQLMQB-UHFFFAOYSA-N,CC1CCc2nc(N)[nH]c(=O)c2C1,0.1782178217821782
JIPSHGIBKGDJHE-UHFFFAOYSA-N,Cc1ccn(C)c(=N)c1,0.16593587930221593
DIDVRNLWJBGGQJ-UHFFFAOYSA-N,CCOC(=O)C1=C(C)NC(=O)NC1,0.12574257425742574
XWMLEYINWKGSAC-UHFFFAOYSA-N,CN(C)c1ccc(C(=O)O)cn1,0.10891089108910891
GQEHSBNMBDRPNR-UHFFFAOYSA-N,CC(C)N1CCNC1=S,0.1452145214521452
MYXVAUFDDVSDIF-UHFFFAOYSA-N,Cc1nc2[nH]c3c(c(=O)n2n1)CCC3,0.26732673267326734
HWINKOAWQWLCBL-UHFFFAOYSA-N,COc1cccc2c1[nH]c(=O)n2O,0.1891796322489392
LVRFTAZAXQPQHI-UHFFFAOYSA-N,CC(C)CC(O)C(=O)O,0.043894389438943894
DABFKTHTXOELJF-UHFFFAOYSA-N,CCCN1C(=O)C=CC1=O,0.27121640735502117
KHDDBIBKNPILFG-UHFFFAOYSA-N,O=C(O)CC(CC(=O)O)n1cccc1,0.0231023102310231
SDNBIUWXOAETLE-UHFFFAOYSA-N,CNC1Cc2ccc(O)c(O)c2C1,0.19405940594059407
WOFFHNPACQWVAV-UHFFFAOYSA-N,Nc1ccnc(-c2cc[n+]([O-])cc2)n1,0.2755775577557756
JVUOHGAGHQZZJW-UHFFFAOYSA-N,CNC(=O)CCc1ccc(O)c(O)c1,0.15216878830740216
OSCTXCOERRNGLW-SREVYHEPSA-N,O=C(/C=C\c1ccccc1)NCCO,0.059818481848184814
DCUKVUVLSDGDEZ-UHFFFAOYSA-N,CCN(N=O)C(C)OC,0.18696369636963697
NDVNHAJMXQWLSL-UHFFFAOYSA-N,CCNc1ncnc2c1nnn2CC,0.42326732673267325
ALYNCZNDIQEVRV-UHFFFAOYSA-N,Nc1ccc(C(=O)O)cc1,0.019801980198019802
COAVYXJTHCOFKX-UHFFFAOYSA-N,CC(C)C(O)(CCO)CC(=O)O,0.12510608203677512
JUZLMRLZYMOOMY-XQRVVYSFSA-N,CN(C)/C=C1/C=C(C=O)OC1=O,0.1386963696369637
